Ensembl.Gene.ID	Chimpanzee.Ensembl.Gene.ID	Gibbon.Ensembl.Gene.ID	Gorilla.Ensembl.Gene.ID	Marmoset.Ensembl.Gene.ID	Olive.baboon.Ensembl.Gene.ID	Orangutan.Ensembl.Gene.ID	Vervet.AGM.Ensembl.Gene.ID	Macaque.Ensembl.Gene.ID
ENSG00000155666	ENSPTRG00000007910	ENSNLEG00000011702	ENSGGOG00000006500	ENSCJAG00000020509	ENSPANG00000009107	ENSPPYG00000007210	ENSCSAG00000006451	ENSMMUG00000015829
ENSG00000155714	ENSPTRG00000007872	ENSNLEG00000012183	ENSGGOG00000015392	ENSCJAG00000009114	ENSPANG00000009029	ENSPPYG00000007175	ENSCSAG00000007148	ENSMMUG00000018288
ENSG00000155729	ENSPTRG00000012787	ENSNLEG00000006912	ENSGGOG00000014079	ENSCJAG00000031173	ENSPANG00000021439	ENSPPYG00000013056	ENSCSAG00000011318	ENSMMUG00000008102
ENSG00000155744	ENSPTRG00000012796	ENSNLEG00000006941	ENSGGOG00000011964	ENSCJAG00000004465	ENSPANG00000023886	ENSPPYG00000029836	ENSCSAG00000010815	ENSMMUG00000012224
ENSG00000155749	ENSPTRG00000012803	ENSNLEG00000006956	ENSGGOG00000000211	ENSCJAG00000004558	ENSPANG00000015084	ENSPPYG00000013072	ENSCSAG00000010769	ENSMMUG00000018356
ENSG00000155754	ENSPTRG00000012807	ENSNLEG00000006972	ENSGGOG00000012199	ENSCJAG00000004698	ENSPANG00000004588	ENSPPYG00000013075	ENSCSAG00000010715	ENSMMUG00000018144
ENSG00000155755	ENSPTRG00000012808	ENSNLEG00000006974	ENSGGOG00000004720	ENSCJAG00000004720	ENSPANG00000008517	ENSPPYG00000013076	ENSCSAG00000010640	ENSMMUG00000018147
ENSG00000155760	ENSPTRG00000012813	ENSNLEG00000018753	ENSGGOG00000010815	ENSCJAG00000004918	ENSPANG00000010400	ENSPPYG00000013080	ENSCSAG00000018768	ENSMMUG00000013215
ENSG00000155792	ENSPTRG00000020537	ENSNLEG00000005015	ENSGGOG00000004394	ENSCJAG00000005497	ENSPANG00000014432	ENSPPYG00000018845	ENSCSAG00000010756	ENSMMUG00000002594
ENSG00000155827	ENSPTRG00000021203	ENSNLEG00000017125	ENSGGOG00000004054	ENSCJAG00000016354	ENSPANG00000025673	ENSPPYG00000019455	ENSCSAG00000011227	ENSMMUG00000016670
ENSG00000155833	ENSPTRG00000022817	ENSNLEG00000017154	ENSGGOG00000024832	ENSCJAG00000016490	ENSPANG00000025714	ENSPPYG00000019459	ENSCSAG00000011259	ENSMMUG00000015205
ENSG00000155846	ENSPTRG00000017403	ENSNLEG00000010193	ENSGGOG00000009505	ENSCJAG00000021113	ENSPANG00000009512	ENSPPYG00000015938	ENSCSAG00000011792	ENSMMUG00000004749
ENSG00000155849	ENSPTRG00000019087	ENSNLEG00000002372	ENSGGOG00000016941	ENSCJAG00000012484	ENSPANG00000022520	ENSPPYG00000017632	ENSCSAG00000015053	ENSMMUG00000023104
ENSG00000155858	ENSPTRG00000017474	ENSNLEG00000004178	ENSGGOG00000008672	ENSCJAG00000018985	ENSPANG00000025149	ENSPPYG00000029792	ENSCSAG00000010556	ENSMMUG00000001786
ENSG00000155868	ENSPTRG00000017462	ENSNLEG00000003939	ENSGGOG00000002565	ENSCJAG00000018815	ENSPANG00000009343	ENSPPYG00000015984	ENSCSAG00000019721	ENSMMUG00000010993
ENSG00000155875	ENSPTRG00000020796	ENSNLEG00000017559	ENSGGOG00000024981	ENSCJAG00000012762	ENSPANG00000025238	ENSPPYG00000019197	ENSCSAG00000009331	ENSMMUG00000018394
ENSG00000155890	ENSPTRG00000015465	ENSNLEG00000004507	ENSGGOG00000010587	ENSCJAG00000002126	ENSPANG00000007233	ENSPPYG00000014160	ENSCSAG00000011184	ENSMMUG00000021392
ENSG00000155893	ENSPTRG00000015469	ENSNLEG00000004544	ENSGGOG00000001732	ENSCJAG00000002072	ENSPANG00000018293	ENSPPYG00000014163	ENSCSAG00000011192	ENSMMUG00000019697
ENSG00000155897	ENSPTRG00000020589	ENSNLEG00000005650	ENSGGOG00000015786	ENSCJAG00000004325	ENSPANG00000021038	ENSPPYG00000018885	ENSCSAG00000010082	ENSMMUG00000010440
ENSG00000155903	ENSPTRG00000015472	ENSNLEG00000004575	ENSGGOG00000023738	ENSCJAG00000001994	ENSPANG00000010060	ENSPPYG00000014165	ENSCSAG00000011201	ENSMMUG00000009418
ENSG00000155906	ENSPTRG00000018713	ENSNLEG00000015387	ENSGGOG00000007148	ENSCJAG00000013350	ENSPANG00000018391	ENSPPYG00000017108	ENSCSAG00000014250	ENSMMUG00000018342
ENSG00000155926	ENSPTRG00000020601	ENSNLEG00000005811	ENSGGOG00000013765	ENSCJAG00000004667	ENSPANG00000011557	ENSPPYG00000018893	ENSCSAG00000009852	ENSMMUG00000010197
ENSG00000155957	ENSPTRG00000005186	ENSNLEG00000003173	ENSGGOG00000000985	ENSCJAG00000014558	ENSPANG00000011240	ENSPPYG00000004739	ENSCSAG00000004388	ENSMMUG00000016621
ENSG00000155961	ENSPTRG00000042083	ENSNLEG00000014505	ENSGGOG00000005567	ENSCJAG00000004358	ENSPANG00000008960	ENSPPYG00000020901	ENSCSAG00000006507	ENSMMUG00000015096
ENSG00000155962	ENSPTRG00000022462	ENSNLEG00000014509	ENSGGOG00000023292	ENSCJAG00000004362	ENSPANG00000008414	ENSPPYG00000020902	ENSCSAG00000006505	ENSMMUG00000009482
ENSG00000155970	ENSPTRG00000020015	ENSNLEG00000002400	ENSGGOG00000004599	ENSCJAG00000011856	ENSPANG00000023884	ENSPPYG00000018383	ENSCSAG00000016786	ENSMMUG00000017992
ENSG00000155974	ENSPTRG00000005189	ENSNLEG00000003277	ENSGGOG00000000298	ENSCJAG00000014483	ENSPANG00000009137	ENSPPYG00000004743	ENSCSAG00000004360	ENSMMUG00000016631
ENSG00000156011	ENSPTRG00000020031	ENSNLEG00000003131	ENSGGOG00000011093	ENSCJAG00000014199	ENSPANG00000002437	ENSPPYG00000018396	ENSCSAG00000016719	ENSMMUG00000016385
ENSG00000156017	ENSPTRG00000021028	ENSNLEG00000001770	ENSGGOG00000012752	ENSCJAG00000001131	ENSPANG00000024930	ENSPPYG00000019298	ENSCSAG00000007984	ENSMMUG00000010399
ENSG00000156026	ENSPTRG00000022948	ENSNLEG00000016456	ENSGGOG00000023366	ENSCJAG00000007351	ENSPANG00000022327	ENSPPYG00000002351	ENSCSAG00000008594	ENSMMUG00000020402
ENSG00000156030	ENSPTRG00000006523	ENSNLEG00000016069	ENSGGOG00000006163	ENSCJAG00000009935	ENSPANG00000015765	ENSPPYG00000005975	ENSCSAG00000012679	ENSMMUG00000004913
ENSG00000156042	ENSPTRG00000002628	ENSNLEG00000016601	ENSGGOG00000015060	ENSCJAG00000001756	ENSPANG00000022383	ENSPPYG00000002340	ENSCSAG00000008692	ENSMMUG00000011285
ENSG00000156049	ENSPTRG00000021042	ENSNLEG00000002821	ENSGGOG00000013561	ENSCJAG00000003258	ENSPANG00000024922	ENSPPYG00000019310	ENSCSAG00000007735	ENSMMUG00000019761
ENSG00000156076	ENSPTRG00000005179	ENSNLEG00000003067	ENSGGOG00000002585	ENSCJAG00000014629	ENSPANG00000011642	ENSPPYG00000004733	ENSCSAG00000004412	ENSMMUG00000016887
ENSG00000156097	ENSPTRG00000001054	ENSNLEG00000002900	ENSGGOG00000014041	ENSCJAG00000003051	ENSPANG00000007427	ENSPPYG00000001070	ENSCSAG00000000165	ENSMMUG00000004414
ENSG00000156103	ENSPTRG00000020403	ENSNLEG00000001787	ENSGGOG00000027756	ENSCJAG00000000239	ENSPANG00000010068	ENSPPYG00000018729	ENSCSAG00000012941	ENSMMUG00000013193
ENSG00000156110	ENSPTRG00000002649	ENSNLEG00000016826	ENSGGOG00000005390	ENSCJAG00000001291	ENSPANG00000022465	ENSPPYG00000002319	ENSCSAG00000009045	ENSMMUG00000022237
ENSG00000156127	ENSPTRG00000006556	ENSNLEG00000016492	ENSGGOG00000002267	ENSCJAG00000020651	ENSPANG00000021772	ENSPPYG00000006005	ENSCSAG00000012114	ENSMMUG00000003834
ENSG00000156136	ENSPTRG00000016139	ENSNLEG00000007725	ENSGGOG00000008454	ENSCJAG00000014440	ENSPANG00000006080	ENSPPYG00000014814	ENSCSAG00000004847	ENSMMUG00000030280
ENSG00000156140	ENSPTRG00000016146	ENSNLEG00000007744	ENSGGOG00000003579	ENSCJAG00000014220	ENSPANG00000002082	ENSPPYG00000014818	ENSCSAG00000004827	ENSMMUG00000017977
ENSG00000156150	ENSPTRG00000001070	ENSNLEG00000003549	ENSGGOG00000004064	ENSCJAG00000003365	ENSPANG00000005530	ENSPPYG00000001055	ENSCSAG00000001560	ENSMMUG00000031857
ENSG00000156162	ENSPTRG00000020431	ENSNLEG00000003347	ENSGGOG00000014179	ENSCJAG00000000034	ENSPANG00000007133	ENSPPYG00000018755	ENSCSAG00000012593	ENSMMUG00000021113
ENSG00000156170	ENSPTRG00000030965	ENSNLEG00000003540	ENSGGOG00000008150	ENSCJAG00000005958	ENSPANG00000016247	ENSPPYG00000018759	ENSCSAG00000012506	ENSMMUG00000014802
ENSG00000156171	ENSPTRG00000001087	ENSNLEG00000003697	ENSGGOG00000009572	ENSCJAG00000013164	ENSPANG00000000566	ENSPPYG00000001041	ENSCSAG00000001569	ENSMMUG00000002463
ENSG00000156172	ENSPTRG00000020437	ENSNLEG00000003563	ENSGGOG00000007824	ENSCJAG00000020555	ENSPANG00000004422	ENSPPYG00000018761	ENSCSAG00000012476	ENSMMUG00000016496
ENSG00000156194	ENSPTRG00000016177	ENSNLEG00000008021	ENSGGOG00000006635	ENSCJAG00000014333	ENSPANG00000007789	ENSPPYG00000014849	ENSCSAG00000004678	ENSMMUG00000015716
ENSG00000156206	ENSPTRG00000007368	ENSNLEG00000009040	ENSGGOG00000007062	ENSCJAG00000007830	ENSPANG00000015644	ENSPPYG00000006719	ENSCSAG00000015112	ENSMMUG00000021143
ENSG00000156218	ENSPTRG00000007394	ENSNLEG00000010693	ENSGGOG00000012200	ENSCJAG00000015699	ENSPANG00000015614	ENSPPYG00000006742	ENSCSAG00000017309	ENSMMUG00000013670
ENSG00000156219	ENSPTRG00000016184	ENSNLEG00000008044	ENSGGOG00000011577	ENSCJAG00000014490	ENSPANG00000025574	ENSPPYG00000014857	ENSCSAG00000004643	ENSMMUG00000020907
ENSG00000156222	ENSPTRG00000007407	ENSNLEG00000011198	ENSGGOG00000009389	ENSCJAG00000016215	ENSPANG00000022574	ENSPPYG00000006884	ENSCSAG00000017257	ENSMMUG00000016772
ENSG00000156232	ENSPTRG00000007384	ENSNLEG00000010962	ENSGGOG00000000283	ENSCJAG00000015916	ENSPANG00000011757	ENSPPYG00000006734	ENSCSAG00000017293	ENSMMUG00000003498
ENSG00000156234	ENSPTRG00000016197	ENSNLEG00000008184	ENSGGOG00000014120	ENSCJAG00000014839	ENSPANG00000015661	ENSPPYG00000014868	ENSCSAG00000004584	ENSMMUG00000023186
ENSG00000156253	ENSPTRG00000013820	ENSNLEG00000002985	ENSGGOG00000007527	ENSCJAG00000008428	ENSPANG00000009388	ENSPPYG00000011316	ENSCSAG00000009142	ENSMMUG00000030454
ENSG00000156256	ENSPTRG00000013821	ENSNLEG00000003020	ENSGGOG00000001065	ENSCJAG00000008437	ENSPANG00000019586	ENSPPYG00000011317	ENSCSAG00000009157	ENSMMUG00000003020
ENSG00000156265	ENSPTRG00000013823	ENSNLEG00000003338	ENSGGOG00000024236	ENSCJAG00000008640	ENSPANG00000009924	ENSPPYG00000011319	ENSCSAG00000009187	ENSMMUG00000003024
ENSG00000156273	ENSPTRG00000013824	ENSNLEG00000003356	ENSGGOG00000006094	ENSCJAG00000008651	ENSPANG00000007661	ENSPPYG00000011322	ENSCSAG00000009211	ENSMMUG00000011095
ENSG00000156299	ENSPTRG00000013846	ENSNLEG00000003443	ENSGGOG00000014747	ENSCJAG00000008881	ENSPANG00000016520	ENSPPYG00000011351	ENSCSAG00000009418	ENSMMUG00000019571
ENSG00000156304	ENSPTRG00000013848	ENSNLEG00000003569	ENSGGOG00000015557	ENSCJAG00000008993	ENSPANG00000017332	ENSPPYG00000011355	ENSCSAG00000009438	ENSMMUG00000001712
ENSG00000156345	ENSPTRG00000021084	ENSNLEG00000005434	ENSGGOG00000024184	ENSCJAG00000017433	ENSPANG00000024895	ENSPPYG00000019353	ENSCSAG00000007347	ENSMMUG00000010438
ENSG00000156374	ENSPTRG00000002908	ENSNLEG00000015240	ENSGGOG00000014657	ENSCJAG00000018192	ENSPANG00000020957	ENSPPYG00000002618	ENSCSAG00000005362	ENSMMUG00000008873
ENSG00000156398	ENSPTRG00000002898	ENSNLEG00000015187	ENSGGOG00000009385	ENSCJAG00000018068	ENSPANG00000020991	ENSPPYG00000002609	ENSCSAG00000005403	ENSMMUG00000019834
ENSG00000156411	ENSPTRG00000006764	ENSNLEG00000016248	ENSGGOG00000000516	ENSCJAG00000017233	ENSPANG00000024109	ENSPPYG00000025950	ENSCSAG00000009849	ENSMMUG00000004915
ENSG00000156414	ENSPTRG00000006765	ENSNLEG00000016251	ENSGGOG00000000812	ENSCJAG00000017235	ENSPANG00000004811	ENSPPYG00000006180	ENSCSAG00000009835	ENSMMUG00000006243
ENSG00000156427	ENSPTRG00000017524	ENSNLEG00000000334	ENSGGOG00000007226	ENSCJAG00000019329	ENSPANG00000017661	ENSPPYG00000016038	ENSCSAG00000009667	ENSMMUG00000019401
ENSG00000156453	ENSPTRG00000040496	ENSNLEG00000009682	ENSGGOG00000000997	ENSCJAG00000018174	ENSPANG00000009429	ENSPPYG00000029866	ENSCSAG00000012421	ENSMMUG00000008710
ENSG00000156463	ENSPTRG00000017369	ENSNLEG00000009812	ENSGGOG00000008250	ENSCJAG00000021336	ENSPANG00000007890	ENSPPYG00000015906	ENSCSAG00000012292	ENSMMUG00000018386
ENSG00000156466	ENSPTRG00000020439	ENSNLEG00000003567	ENSGGOG00000023170	ENSCJAG00000020558	ENSPANG00000000417	ENSPPYG00000018762	ENSCSAG00000012469	ENSMMUG00000011267
ENSG00000156469	ENSPTRG00000020441	ENSNLEG00000003582	ENSGGOG00000011535	ENSCJAG00000020561	ENSPANG00000000418	ENSPPYG00000018764	ENSCSAG00000012442	ENSMMUG00000008808
ENSG00000156475	ENSPTRG00000017377	ENSNLEG00000009940	ENSGGOG00000001873	ENSCJAG00000021299	ENSPANG00000010162	ENSPPYG00000015913	ENSCSAG00000012240	ENSMMUG00000020465
ENSG00000156500	ENSPTRG00000022292	ENSNLEG00000002084	ENSGGOG00000025406	ENSCJAG00000004360	ENSPANG00000011765	ENSPPYG00000020737	ENSCSAG00000007745	ENSMMUG00000006724
ENSG00000156502	ENSPTRG00000002568	ENSNLEG00000011521	ENSGGOG00000005325	ENSCJAG00000012937	ENSPANG00000022168	ENSPPYG00000002385	ENSCSAG00000007811	ENSMMUG00000019848
ENSG00000156504	ENSPTRG00000022290	ENSNLEG00000002056	ENSGGOG00000025221	ENSCJAG00000004313	ENSPANG00000012504	ENSPPYG00000020736	ENSCSAG00000007750	ENSMMUG00000016948
ENSG00000156509	ENSPTRG00000020469	ENSNLEG00000002980	ENSGGOG00000000296	ENSCJAG00000015760	ENSPANG00000006694	ENSPPYG00000018785	ENSCSAG00000012174	ENSMMUG00000004384
ENSG00000156510	ENSPTRG00000002570	ENSNLEG00000026747	ENSGGOG00000012384	ENSCJAG00000012961	ENSPANG00000022166	ENSPPYG00000002384	ENSCSAG00000007877	ENSMMUG00000003849
ENSG00000156521	ENSPTRG00000002583	ENSNLEG00000011278	ENSGGOG00000016639	ENSCJAG00000016374	ENSPANG00000022248	ENSPPYG00000002375	ENSCSAG00000008256	ENSMMUG00000006391
ENSG00000156531	ENSPTRG00000022286	ENSNLEG00000001929	ENSGGOG00000023268	ENSCJAG00000004238	ENSPANG00000014921	ENSPPYG00000020732	ENSCSAG00000007766	ENSMMUG00000007997
ENSG00000156535	ENSPTRG00000018349	ENSNLEG00000004794	ENSGGOG00000004082	ENSCJAG00000010082	ENSPANG00000025498	ENSPPYG00000016779	ENSCSAG00000014064	ENSMMUG00000017806
ENSG00000156564	ENSPTRG00000018141	ENSNLEG00000000542	ENSGGOG00000008864	ENSCJAG00000010411	ENSPANG00000016028	ENSPPYG00000016582	ENSCSAG00000011138	ENSMMUG00000012572
ENSG00000156574	ENSPTRG00000002592	ENSNLEG00000016126	ENSGGOG00000002581	ENSCJAG00000016288	ENSPANG00000022260	ENSPPYG00000002370	ENSCSAG00000008299	ENSMMUG00000023170
ENSG00000156575	ENSPTRG00000029958	ENSNLEG00000012630	ENSGGOG00000004044	ENSCJAG00000008948	ENSPANG00000016978	ENSPPYG00000003276	ENSCSAG00000005957	ENSMMUG00000017814
ENSG00000156587	ENSPTRG00000003661	ENSNLEG00000012792	ENSGGOG00000005243	ENSCJAG00000008818	ENSPANG00000010576	ENSPPYG00000003270	ENSCSAG00000005985	ENSMMUG00000001332
ENSG00000156599	ENSPTRG00000003666	ENSNLEG00000012810	ENSGGOG00000000421	ENSCJAG00000008661	ENSPANG00000011232	ENSPPYG00000003265	ENSCSAG00000005998	ENSMMUG00000002563
ENSG00000156603	ENSPTRG00000003667	ENSNLEG00000012832	ENSGGOG00000027027	ENSCJAG00000008642	ENSPANG00000007470	ENSPPYG00000003264	ENSCSAG00000005999	ENSMMUG00000002562
ENSG00000156639	ENSPTRG00000018125	ENSNLEG00000011304	ENSGGOG00000002274	ENSCJAG00000005670	ENSPANG00000024970	ENSPPYG00000016566	ENSCSAG00000010597	ENSMMUG00000001632
ENSG00000156642	ENSPTRG00000007260	ENSNLEG00000014229	ENSGGOG00000000742	ENSCJAG00000018009	ENSPANG00000016124	ENSPPYG00000006625	ENSCSAG00000014021	ENSMMUG00000009869
ENSG00000156650	ENSPTRG00000002652	ENSNLEG00000016834	ENSGGOG00000008756	ENSCJAG00000001227	ENSPANG00000022464	ENSPPYG00000002318	ENSCSAG00000009056	ENSMMUG00000023488
ENSG00000156671	ENSPTRG00000002656	ENSNLEG00000016856	ENSGGOG00000011029	ENSCJAG00000001186	ENSPANG00000022471	ENSPPYG00000002315	ENSCSAG00000009093	ENSMMUG00000008690
ENSG00000156687	ENSPTRG00000020154	ENSNLEG00000012128	ENSGGOG00000006788	ENSCJAG00000002818	ENSPANG00000011907	ENSPPYG00000018506	ENSCSAG00000015773	ENSMMUG00000010638
ENSG00000156697	ENSPTRG00000022262	ENSNLEG00000015258	ENSGGOG00000014930	ENSCJAG00000002637	ENSPANG00000010948	ENSPPYG00000020709	ENSCSAG00000008164	ENSMMUG00000020700
ENSG00000156709	ENSPTRG00000022265	ENSNLEG00000015284	ENSGGOG00000007635	ENSCJAG00000002528	ENSPANG00000012508	ENSPPYG00000020712	ENSCSAG00000008001	ENSMMUG00000004954
ENSG00000156711	ENSPTRG00000018098	ENSNLEG00000008913	ENSGGOG00000003947	ENSCJAG00000015899	ENSPANG00000000909	ENSPPYG00000016540	ENSCSAG00000010185	ENSMMUG00000005903
ENSG00000156735	ENSPTRG00000020170	ENSNLEG00000012246	ENSGGOG00000000933	ENSCJAG00000002619	ENSPANG00000018593	ENSPPYG00000018522	ENSCSAG00000015482	ENSMMUG00000013775
ENSG00000156738	ENSPTRG00000003715	ENSNLEG00000013468	ENSGGOG00000006382	ENSCJAG00000016417	ENSPANG00000016129	ENSPPYG00000003212	ENSCSAG00000006210	ENSMMUG00000001260
ENSG00000156787	ENSPTRG00000020547	ENSNLEG00000005223	ENSGGOG00000009218	ENSCJAG00000000953	ENSPANG00000007688	ENSPPYG00000019034	ENSCSAG00000010664	ENSMMUG00000021157
ENSG00000156795	ENSPTRG00000020554	ENSNLEG00000005332	ENSGGOG00000010298	ENSCJAG00000000865	ENSPANG00000021679	ENSPPYG00000019969	ENSCSAG00000010530	ENSMMUG00000028923
ENSG00000156802	ENSPTRG00000020551	ENSNLEG00000005310	ENSGGOG00000009390	ENSCJAG00000000868	ENSPANG00000009080	ENSPPYG00000018857	ENSCSAG00000010591	ENSMMUG00000020467
ENSG00000156804	ENSPTRG00000020555	ENSNLEG00000005338	ENSGGOG00000002976	ENSCJAG00000000844	ENSPANG00000008044	ENSPPYG00000018858	ENSCSAG00000010523	ENSMMUG00000023778
ENSG00000156831	ENSPTRG00000020574	ENSNLEG00000005554	ENSGGOG00000008184	ENSCJAG00000012645	ENSPANG00000010438	ENSPPYG00000018874	ENSCSAG00000010141	ENSMMUG00000003542
ENSG00000156853	ENSPTRG00000008010	ENSNLEG00000000136	ENSGGOG00000025171	ENSCJAG00000002702	ENSPANG00000024079	ENSPPYG00000007281	ENSCSAG00000005871	ENSMMUG00000001121
ENSG00000156858	ENSPTRG00000008011	ENSNLEG00000015880	ENSGGOG00000000950	ENSCJAG00000002708	ENSPANG00000007361	ENSPPYG00000007282	ENSCSAG00000005868	ENSMMUG00000013296
ENSG00000156860	ENSPTRG00000008012	ENSNLEG00000015919	ENSGGOG00000000951	ENSCJAG00000002747	ENSPANG00000006937	ENSPPYG00000007283	ENSCSAG00000005863	ENSMMUG00000005625
ENSG00000156869	ENSPTRG00000000996	ENSNLEG00000011491	ENSGGOG00000003877	ENSCJAG00000018284	ENSPANG00000013359	ENSPPYG00000001125	ENSCSAG00000001501	ENSMMUG00000016388
ENSG00000156873	ENSPTRG00000008014	ENSNLEG00000015989	ENSGGOG00000016712	ENSCJAG00000002822	ENSPANG00000011332	ENSPPYG00000007285	ENSCSAG00000005848	ENSMMUG00000020878
ENSG00000156875	ENSPTRG00000000999	ENSNLEG00000011688	ENSGGOG00000000908	ENSCJAG00000004042	ENSPANG00000012678	ENSPPYG00000001122	ENSCSAG00000001504	ENSMMUG00000004238
ENSG00000156876	ENSPTRG00000001000	ENSNLEG00000011719	ENSGGOG00000000909	ENSCJAG00000004048	ENSPANG00000017887	ENSPPYG00000001121	ENSCSAG00000001505	ENSMMUG00000004240
ENSG00000156885	ENSPTRG00000008046	ENSNLEG00000016334	ENSGGOG00000006124	ENSCJAG00000000876	ENSPANG00000016029	ENSPPYG00000007721	ENSCSAG00000005620	ENSMMUG00000014353
ENSG00000156928	ENSPTRG00000018985	ENSNLEG00000014777	ENSGGOG00000010277	ENSCJAG00000001497	ENSPANG00000016790	ENSPPYG00000017731	ENSCSAG00000013969	ENSMMUG00000004841
ENSG00000156931	ENSPTRG00000015698	ENSNLEG00000006431	ENSGGOG00000013880	ENSCJAG00000014866	ENSPANG00000020170	ENSPPYG00000014362	ENSCSAG00000013962	ENSMMUG00000000425
ENSG00000156958	ENSPTRG00000007052	ENSNLEG00000006148	ENSGGOG00000002838	ENSCJAG00000001580	ENSPANG00000017737	ENSPPYG00000006463	ENSCSAG00000010657	ENSMMUG00000009839
ENSG00000156959	ENSPTRG00000014587	ENSNLEG00000003959	ENSGGOG00000009207	ENSCJAG00000016019	ENSPANG00000004586	ENSPPYG00000013684	ENSCSAG00000010717	ENSMMUG00000001424
ENSG00000156970	ENSPTRG00000006913	ENSNLEG00000002536	ENSGGOG00000002288	ENSCJAG00000036373	ENSPANG00000019488	ENSPPYG00000006345	ENSCSAG00000007355	ENSMMUG00000016686
ENSG00000156973	ENSPTRG00000013030	ENSNLEG00000014195	ENSGGOG00000013512	ENSCJAG00000013615	ENSPANG00000013407	ENSPPYG00000013270	ENSCSAG00000006635	ENSMMUG00000019565
ENSG00000156976	ENSPTRG00000015718	ENSNLEG00000006633	ENSGGOG00000005867	ENSCJAG00000032965	ENSPANG00000014790	ENSPPYG00000014384	ENSCSAG00000009233	ENSMMUG00000003702
ENSG00000156983	ENSPTRG00000014592	ENSNLEG00000004094	ENSGGOG00000014249	ENSCJAG00000016067	ENSPANG00000006489	ENSPPYG00000013682	ENSCSAG00000010677	ENSMMUG00000006116
ENSG00000157005	ENSPTRG00000015727	ENSNLEG00000006701	ENSGGOG00000022732	ENSCJAG00000014415	ENSPANG00000015209	ENSPPYG00000014393	ENSCSAG00000009164	ENSMMUG00000000850
ENSG00000157017	ENSPTRG00000014618	ENSNLEG00000004451	ENSGGOG00000010154	ENSCJAG00000016424	ENSPANG00000022005	ENSPPYG00000013659	ENSCSAG00000010031	ENSMMUG00000019935
ENSG00000157036	ENSPTRG00000014761	ENSNLEG00000005421	ENSGGOG00000010779	ENSCJAG00000010063	ENSPANG00000004803	ENSPPYG00000014005	ENSCSAG00000014513	ENSMMUG00000018792
ENSG00000157045	ENSPTRG00000007800	ENSNLEG00000010304	ENSGGOG00000028004	ENSCJAG00000005318	ENSPANG00000017648	ENSPPYG00000007128	ENSCSAG00000008103	ENSMMUG00000002989
ENSG00000157060	ENSPTRG00000001760	ENSNLEG00000018014	ENSGGOG00000003484	ENSCJAG00000004967	ENSPANG00000007476	ENSPPYG00000000430	ENSCSAG00000012580	ENSMMUG00000015081
ENSG00000157064	ENSPTRG00000001763	ENSNLEG00000018017	ENSGGOG00000011758	ENSCJAG00000005105	ENSPANG00000011948	ENSPPYG00000000428	ENSCSAG00000012635	ENSMMUG00000001481
ENSG00000157087	ENSPTRG00000014620	ENSNLEG00000026798	ENSGGOG00000010167	ENSCJAG00000016455	ENSPANG00000012883	ENSPPYG00000013657	ENSCSAG00000010018	ENSMMUG00000019938
ENSG00000157093	ENSPTRG00000014792	ENSNLEG00000005806	ENSGGOG00000015415	ENSCJAG00000018020	ENSPANG00000025941	ENSPPYG00000013982	ENSCSAG00000016792	ENSMMUG00000017576
ENSG00000157103	ENSPTRG00000014622	ENSNLEG00000026605	ENSGGOG00000000382	ENSCJAG00000016551	ENSPANG00000009643	ENSPPYG00000013655	ENSCSAG00000009912	ENSMMUG00000005917
ENSG00000157107	ENSPTRG00000016973	ENSNLEG00000004635	ENSGGOG00000022902	ENSCJAG00000016496	ENSPANG00000014043	ENSPPYG00000015546	ENSCSAG00000015597	ENSMMUG00000015422
ENSG00000157110	ENSPTRG00000020135	ENSNLEG00000011912	ENSGGOG00000004813	ENSCJAG00000012366	ENSPANG00000008143	ENSPPYG00000018487	ENSCSAG00000015838	ENSMMUG00000000458
ENSG00000157111	ENSPTRG00000016977	ENSNLEG00000004710	ENSGGOG00000004346	ENSCJAG00000016582	ENSPANG00000017933	ENSPPYG00000015547	ENSCSAG00000015548	ENSMMUG00000015433
ENSG00000157119	ENSPTRG00000024316	ENSNLEG00000005861	ENSGGOG00000006103	ENSCJAG00000037032	ENSPANG00000009491	ENSPPYG00000013977	ENSCSAG00000016757	ENSMMUG00000021244
ENSG00000157131	ENSPTRG00000000791	ENSNLEG00000014710	ENSGGOG00000013973	ENSCJAG00000015926	ENSPANG00000021853	ENSPPYG00000001301	ENSCSAG00000001321	ENSMMUG00000022992
ENSG00000157150	ENSPTRG00000014630	ENSNLEG00000004638	ENSGGOG00000009761	ENSCJAG00000016682	ENSPANG00000001070	ENSPPYG00000013650	ENSCSAG00000009845	ENSMMUG00000001127
ENSG00000157168	ENSPTRG00000020146	ENSNLEG00000012030	ENSGGOG00000024870	ENSCJAG00000007626	ENSPANG00000016903	ENSPPYG00000018497	ENSCSAG00000015800	ENSMMUG00000000208
ENSG00000157181	ENSPTRG00000001784	ENSNLEG00000018037	ENSGGOG00000012686	ENSCJAG00000005988	ENSPANG00000004871	ENSPPYG00000000409	ENSCSAG00000013300	ENSMMUG00000009085
ENSG00000157184	ENSPTRG00000000751	ENSNLEG00000017989	ENSGGOG00000004024	ENSCJAG00000004512	ENSPANG00000018877	ENSPPYG00000001337	ENSCSAG00000001287	ENSMMUG00000007606
