Ensembl.Gene.ID	Ensembl.Transcript.ID	HGNC.Symbol	UniProt.SwissProt.Accession	UniProt.SwissProt.Length	PSG	PSR.total	ExAC.unique_variants.missense.background	ExAC.unique_variants.missense.observed	ExAC.unique_variants.missense.observed.per_codon	ExAC.unique_variants.synonymous.background	ExAC.unique_variants.synonymous.observed	ExAC.unique_variants.synonymous.observed.per_codon	ExAC.unique_variants.dN_dS	ExAC.allele_frequencies.total_missense.per_codon	ExAC.allele_frequencies.total_synonymous.per_codon	ExAC.allele_frequencies.total_missense_over_total_synonymous.per_codon
ENSG00000149636	ENST00000426836	DSN1	Q9H410	356	FALSE	NA	2347	99	0.278089887640449	690	37	0.103932584269663	0.786628127914877	1.67734578651685e-05	0.000115171005617978	0.000409099967692607
ENSG00000149639	ENST00000237536	SOGA1	O94964-2	1661	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000663384940397351	0.000309618975316075	0.00128993672317607
ENSG00000149651	ENST00000279058	SPINT4	Q6UDR6	99	FALSE	NA	665	32	0.323232323232323	181	16	0.161616161616162	0.544360902255639	0.00472678777777778	9.40075555555556e-05	0.507888230967227
ENSG00000149658	ENST00000370339	YTHDF1	Q9BYJ9	559	FALSE	NA	3737	182	0.325581395348837	1109	136	0.243291592128801	0.397137527743235	NA	NA	NA
ENSG00000149679	ENST00000279101	CABLES2	Q9BTV7	478	FALSE	NA	3072	134	0.280334728033473	1095	91	0.190376569037657	0.52487551510989	0.00213953959623431	0.000823980108786611	0.00543219940891023
ENSG00000149735	ENST00000279168	GPHA2	Q96T91	129	FALSE	NA	839	46	0.356589147286822	281	18	0.13953488372093	0.855913124089525	1.13647984496124e-05	1.11734418604651e-05	0.00788469782971831
ENSG00000149743	ENST00000394546	TRPT1	Q86TN4-4	255	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00105746746666667	3.77007450980392e-06	1.09996002228766
ENSG00000149761	ENST00000279206	NUDT22	Q9BRQ3	303	FALSE	NA	1927	103	0.33993399339934	712	50	0.165016501650165	0.761141670991178	NA	NA	NA
ENSG00000149781	ENST00000279227	FERMT3	Q86UX7	667	FALSE	NA	4367	239	0.35832083958021	1413	154	0.230884557721139	0.502153102221799	NA	NA	NA
ENSG00000149809	ENST00000279263	TM7SF2	O76062	418	FALSE	NA	2657	143	0.342105263157895	978	77	0.184210526315789	0.683585138985967	0.00112795138995215	0.00243174779904306	0.00110967440882761
ENSG00000149823	ENST00000279281	VPS51	Q9UID3	782	FALSE	NA	5037	239	0.305626598465473	1788	141	0.180306905370844	0.601692158875386	NA	NA	NA
ENSG00000149922	ENST00000395224	TBX6	O95947	436	FALSE	NA	2798	186	0.426605504587156	1009	93	0.213302752293578	0.721229449606862	NA	NA	NA
ENSG00000149923	ENST00000279387	PPP4C	Q5R6K8	307	FALSE	NA	2035	35	0.11400651465798	620	72	0.234527687296417	0.148102648102648	1.12715635179153e-06	1.60714723127036e-05	0.00022844945315359
ENSG00000149926	ENST00000380495	FAM57B	Q71RH2	274	FALSE	NA	1778	79	0.288321167883212	603	55	0.200729927007299	0.487135698946723	8.87620437956204e-06	0.00165438287591241	1.95812631806201e-05
ENSG00000149927	ENST00000350119	DOC2A	Q14183	400	FALSE	NA	2602	149	0.3725	881	97	0.2425	0.520095564870797	0.000933946865	0.00102938293	0.00226822020693504
ENSG00000149929	ENST00000279392	HIRIP3	Q9BW71	556	FALSE	NA	3661	256	0.460431654676259	1104	83	0.149280575539568	0.930103368952455	8.41835161870504e-05	1.4340095323741e-05	0.0105584515553814
ENSG00000149930	ENST00000308893	TAOK2	Q9UL54	1235	FALSE	NA	7915	373	0.302024291497976	2776	242	0.195951417004049	0.540582532381763	NA	NA	NA
ENSG00000149968	ENST00000299855	MMP3	P08254	477	FALSE	NA	3158	192	0.40251572327044	958	92	0.192872117400419	0.63309194041358	0.00126219935849057	0.0025601432851153	0.00103358287162772
ENSG00000149970	ENST00000379510	CNKSR2	Q8WXI2	1034	FALSE	NA	6827	130	0.125725338491296	2009	95	0.0918762088974855	0.402689013437358	8.42767572533849e-05	3.73982088974855e-05	0.00217939763283135
ENSG00000150048	ENST00000315330	CLEC1A	Q8NC01	280	TRUE	1	1863	111	0.396428571428571	538	38	0.135714285714286	0.843546063225697	0.00280151086785714	9.88169178571429e-05	0.101251852148406
ENSG00000150051	ENST00000375790	MKX	Q8IYA7	352	FALSE	NA	2313	133	0.377840909090909	715	61	0.173295454545455	0.673988078784915	9.31308409090909e-05	0.000917692372159091	0.000288306038722067
ENSG00000150401	ENST00000478244	DCUN1D2	Q6PH85	259	FALSE	NA	1749	91	0.351351351351351	471	43	0.166023166023166	0.569907056523994	1.92180308880309e-05	0.000168175135135135	0.000441212022216932
ENSG00000150403	ENST00000434316	TMCO3	Q6UWJ1	677	FALSE	NA	4416	269	0.397341211225997	1446	131	0.193500738552437	0.672388400265516	NA	NA	NA
ENSG00000150455	ENST00000392678	TIRAP	P58753-2	235	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000940462821276596	0.0012849969787234	0.00311438043707826
ENSG00000150456	ENST00000382758	N6AMT2	Q8WVE0	214	FALSE	NA	1423	69	0.322429906542056	401	44	0.205607476635514	0.441912093528397	1.54343598130841e-05	0.000163035018691589	0.000442378436703155
ENSG00000150457	ENST00000382592	LATS2	Q9NRM7	1088	FALSE	NA	7152	352	0.323529411764706	2283	233	0.214154411764706	0.482242129216234	0.00149977664338235	0.000860774502757353	0.00160143124031167
ENSG00000150477	ENST00000280020	KIAA1328	Q86T90	577	TRUE	3	3776	175	0.303292894280763	1134	75	0.12998266897747	0.700741525423729	7.82220363951473e-05	0.000868029740034662	0.00015617758385541
ENSG00000150510	ENST00000280057	FAM124A	Q86V42-2	582	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000190508171821306	3.2721704467354e-05	0.0100035628915823
ENSG00000150551	ENST00000397463	LYPD1	Q8N2G4	141	FALSE	NA	928	46	0.326241134751773	286	32	0.226950354609929	0.443022629310345	NA	NA	NA
ENSG00000150556	ENST00000409642	LYPD6B	Q8NI32-2	207	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	6.47434396135266e-05	5.50844444444444e-06	0.0567801387185302
ENSG00000150593	ENST00000280154	PDCD4	Q53EL6	469	FALSE	NA	3083	161	0.343283582089552	935	64	0.136460554371002	0.762928762568926	NA	NA	NA
ENSG00000150625	ENST00000280187	GPM6A	Q5R9Q3	278	FALSE	NA	1839	62	0.223021582733813	557	45	0.161870503597122	0.417304090387288	3.46636690647482e-06	0.00011415414028777	0.000109229027307386
ENSG00000150637	ENST00000280200	CD226	Q15762	336	FALSE	NA	2218	120	0.357142857142857	660	56	0.166666666666667	0.637640087595002	0.00176420150595238	0.000164159892857143	0.0319846682932817
ENSG00000150656	ENST00000358821	CNDP1	Q96KN2	507	FALSE	NA	3335	220	0.433925049309665	1063	104	0.205128205128205	0.674259024333987	0.00257504080670611	0.00124738530769231	0.00407169774951647
ENSG00000150667	ENST00000350221	FSIP1	Q8NA03	581	FALSE	NA	3886	213	0.366609294320138	1064	76	0.130808950086059	0.767370046320124	0.00122487249741824	8.76011876075732e-06	0.240660468065206
ENSG00000150672	ENST00000376104	DLG2	Q15700-2	975	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.10883753846154e-05	2.84595343589744e-05	0.000399609233191245
ENSG00000150676	ENST00000280245	CCDC83	Q8IWF9-2	444	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000430368009009009	0.000443355689189189	0.0021862746801795
ENSG00000150681	ENST00000367460	RGS18	Q9NS28	235	FALSE	NA	1579	79	0.336170212765957	423	24	0.102127659574468	0.881808106396453	1.42337957446809e-05	2.10371489361702e-06	0.0287916122941197
ENSG00000150712	ENST00000382142	MTMR12	Q9C0I1	747	FALSE	NA	4987	184	0.246318607764391	1419	92	0.123159303882195	0.569079606978143	NA	NA	NA
ENSG00000150722	ENST00000280295	PPP1R1C	Q8WVI7-2	116	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	9.31699137931034e-06	0.00191560580172414	4.19287157768369e-05
ENSG00000150756	ENST00000511437	FAM173B	Q6P4H8	233	FALSE	NA	1509	111	0.476394849785408	491	47	0.201716738197425	0.768453111120511	0.00118722090987124	0.00290936415879828	0.00175136848939474
ENSG00000150760	ENST00000280333	DOCK1	Q14185	1865	FALSE	NA	12421	568	0.30455764075067	3615	361	0.193565683646113	0.457923439015464	0.000644723722252011	0.00133404989812332	0.00025913301017082
ENSG00000150782	ENST00000280357	IL18	Q14116	193	FALSE	NA	1327	33	0.170984455958549	333	20	0.103626943005181	0.41405425772419	5.63137305699482e-06	0.00153638935233161	1.89913440213742e-05
ENSG00000150787	ENST00000280362	PTS	Q03393	145	FALSE	NA	980	41	0.282758620689655	274	32	0.220689655172414	0.358227040816327	6.56060689655172e-06	0.000118019648275862	0.000383373154087418
ENSG00000150867	ENST00000376573	PIP4K2A	P48426	406	FALSE	NA	2742	127	0.312807881773399	770	77	0.189655172413793	0.463165572574763	NA	NA	NA
ENSG00000150907	ENST00000379561	FOXO1	Q12778	655	FALSE	NA	4343	144	0.219847328244275	1354	97	0.148091603053435	0.462827965846213	2.10245908396947e-05	2.37502732824427e-05	0.00135150495269156
ENSG00000150977	ENST00000280571	RILPL2	Q969X0	211	FALSE	NA	1377	55	0.260663507109005	444	45	0.213270142180095	0.394093439845074	1.70215781990521e-05	4.46341800947867e-05	0.00180738139591788
ENSG00000150995	ENST00000302640	ITPR1	Q14643-2	2743	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.5177226759023e-05	0.00171944625410135	5.33818325272366e-06
ENSG00000151006	ENST00000280606	PRSS53	Q2L4Q9	553	FALSE	NA	3549	223	0.403254972875226	1256	94	0.16998191681736	0.839577225829272	0.000969231535262206	6.38700180831826e-05	0.0274413432135057
ENSG00000151012	ENST00000280612	SLC7A11	Q9UPY5	501	FALSE	NA	3244	164	0.327345309381238	1100	77	0.153692614770459	0.722212436145852	4.89194471057884e-05	0.00289398853892216	3.37401498604235e-05
ENSG00000151025	ENST00000376351	GPR158	Q5T848	1215	FALSE	NA	7944	440	0.362139917695473	2509	199	0.163786008230453	0.698330524728375	0.000970354851028807	3.41495399176955e-05	0.0233867270203282
ENSG00000151065	ENST00000280665	DCP1B	Q8IZD4	617	FALSE	NA	4038	239	0.387358184764992	1288	96	0.155591572123177	0.794101865610038	0.00034844089465154	0.000129961855753647	0.00434538291033954
ENSG00000151092	ENST00000280700	NGLY1	Q96IV0	654	FALSE	NA	4284	247	0.377675840978593	1284	94	0.143730886850153	0.787561833243936	NA	NA	NA
ENSG00000151093	ENST00000280701	OXSM	Q9NWU1	459	FALSE	NA	2968	158	0.344226579520697	992	56	0.122004357298475	0.943011166730843	NA	NA	NA
ENSG00000151116	ENST00000396197	UEVLD	Q8IX04	471	FALSE	NA	3094	155	0.329087048832272	949	67	0.142250530785563	0.709582340398846	NA	NA	NA
ENSG00000151117	ENST00000280734	TMEM86A	Q8N2M4	240	FALSE	NA	1537	72	0.3	549	59	0.245833333333333	0.435892063562079	0.000109400333333333	3.77606125e-05	0.0120716983132152
ENSG00000151150	ENST00000280772	ANK3	Q12955	4377	FALSE	NA	28771	1302	0.297464016449623	8911	681	0.155586017820425	0.592154943096917	0.000113026844185515	0.00025089745030843	0.00010292213992305
ENSG00000151151	ENST00000373935	IPMK	Q8NFU5	416	FALSE	NA	2742	138	0.331730769230769	805	63	0.151442307692308	0.643082907853149	0.000146928516826923	4.14102884615385e-05	0.00852912556725516
ENSG00000151176	ENST00000280800	PLBD2	Q8NHP8	589	FALSE	NA	3841	187	0.31748726655348	1272	88	0.149405772495756	0.703722988804999	NA	NA	NA
ENSG00000151208	ENST00000372391	DLG5	Q8TDM6	1919	FALSE	NA	12606	670	0.349140177175612	4041	391	0.203751954142783	0.549299992331018	0.000547777725898906	0.000782654195935383	0.000364719913391455
ENSG00000151224	ENST00000372213	MAT1A	Q00266	395	FALSE	NA	2598	109	0.275949367088608	829	92	0.232911392405063	0.378054188840914	7.36659746835443e-06	0.00680555252658228	2.74035264162468e-06
ENSG00000151233	ENST00000398675	GXYLT1	Q4G148	440	FALSE	NA	2902	152	0.345454545454545	857	73	0.165909090909091	0.614899502468774	0.00153684654318182	0.001537996975	0.00227102725783056
ENSG00000151240	ENST00000280886	DIP2C	Q9Y2E4	1556	FALSE	NA	10093	397	0.255141388174807	3397	441	0.283419023136247	0.30298922964278	7.55614331619537e-06	0.00155301764652956	3.12690151813866e-06
ENSG00000151276	ENST00000402939	MAGI1	Q96QZ7-2	1462	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	4.20885813953488e-05	1.90494370725034e-05	0.00151124462407856
ENSG00000151287	ENST00000376032	TEX30	Q5JUR7	227	FALSE	NA	1507	64	0.281938325991189	434	23	0.101321585903084	0.801361761057096	NA	NA	NA
ENSG00000151327	ENST00000280987	FAM177A1	Q8N128-2	236	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.87026144067797e-05	0.000637358055084746	0.00012433884768254
ENSG00000151332	ENST00000416007	MBIP	Q9NS73	344	FALSE	NA	2283	128	0.372093023255814	665	40	0.116279069767442	0.932106876916338	0.00540484672093023	1.68594651162791e-05	0.931925397114972
ENSG00000151338	ENST00000327441	MIPOL1	Q8TD10	442	FALSE	NA	2957	164	0.3710407239819	799	57	0.1289592760181	0.777435641860824	1.43879208144796e-05	1.00076787330317e-05	0.0032526880523145
ENSG00000151348	ENST00000395673	EXT2	Q93063-3	751	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.80650199733688e-05	8.30195552596538e-05	0.000450137315013886
ENSG00000151364	ENST00000353172	KCTD14	Q9BQ13	255	FALSE	NA	1678	112	0.43921568627451	523	48	0.188235294117647	0.72725466825586	0.000109564125490196	0.00300870977254902	0.000142806475099936
ENSG00000151379	ENST00000281047	MSGN1	A6NI15	193	FALSE	NA	1260	77	0.398963730569948	420	42	0.217616580310881	0.611111111111111	0.00473682484455959	0.00234064483937824	0.0104856292149623
ENSG00000151388	ENST00000504830	ADAMTS12	P58397	1594	FALSE	NA	10571	576	0.361355081555834	3144	258	0.161856963613551	0.664001777570492	0.00044572263425345	0.000155896420326223	0.00179366043477622
ENSG00000151413	ENST00000281081	NUBPL	Q8TB37	319	FALSE	NA	2060	110	0.344827586206897	693	47	0.147335423197492	0.787337326998554	NA	NA	NA
ENSG00000151422	ENST00000281092	FER	P16591	822	FALSE	NA	5478	235	0.285888077858881	1496	123	0.14963503649635	0.521761844124465	9.41894817518248e-05	0.000464291149635037	0.000246797175250278
ENSG00000151458	ENST00000504087	ANKRD50	Q9ULJ7	1429	FALSE	NA	9334	408	0.285514345696291	2901	213	0.149055283414976	0.59533373370715	1.32626836948915e-05	0.000416159895031491	2.23017507668401e-05
ENSG00000151461	ENST00000356352	UPF2	Q9HAU5	1272	FALSE	NA	8574	271	0.213050314465409	2311	175	0.137578616352201	0.417395448032257	NA	NA	NA
ENSG00000151465	ENST00000281141	CDC123	O75794	336	FALSE	NA	2280	98	0.291666666666667	616	57	0.169642857142857	0.46451215758695	1.35056011904762e-05	1.00992916666667e-05	0.00398000602071815
ENSG00000151466	ENST00000281142	SCLT1	Q96NL6	688	FALSE	NA	4578	227	0.329941860465116	1249	90	0.130813953488372	0.6881292170283	NA	NA	NA
ENSG00000151474	ENST00000357447	FRMD4A	Q9P2Q2	1039	FALSE	NA	6795	316	0.304138594802695	2161	236	0.227141482194418	0.425834050460832	7.79581000962464e-05	0.000167298180943215	0.000448491772145706
ENSG00000151475	ENST00000281154	SLC25A31	Q9H0C2	315	FALSE	NA	2043	119	0.377777777777778	662	37	0.117460317460317	1.04216110383511	4.69646476190476e-05	0.00195848406031746	7.61273080779532e-05
ENSG00000151498	ENST00000281182	ACAD8	Q9UKU7	415	FALSE	NA	2732	156	0.375903614457831	870	72	0.173493975903614	0.689970717423133	5.10743927710843e-05	8.92121204819277e-06	0.0137953032939455
ENSG00000151503	ENST00000534548	NCAPD3	P42695	1498	FALSE	NA	9880	603	0.402536715620828	3011	297	0.19826435246996	0.618749233222917	9.57791728971963e-05	0.000268505345794393	0.00023812573434055
ENSG00000151532	ENST00000393077	VTI1A	Q96AJ9	217	FALSE	NA	1435	86	0.3963133640553	433	22	0.101382488479263	1.1795375356351	NA	NA	NA
ENSG00000151552	ENST00000281243	QDPR	P09417	244	FALSE	NA	1591	96	0.39344262295082	528	44	0.180327868852459	0.724072910119422	1.17614344262295e-05	0.00174590116393443	2.76090085184847e-05
ENSG00000151553	ENST00000369248	FAM160B1	Q5W0V3	765	FALSE	NA	5010	210	0.274509803921569	1538	122	0.159477124183007	0.528418572690684	1.05239385620915e-05	0.00056982117254902	2.41422802395485e-05
ENSG00000151572	ENST00000392977	ANO4	Q32M45	955	FALSE	NA	6349	226	0.236649214659686	1819	106	0.110994764397906	0.610843484488718	6.41767319371728e-05	0.00026508617486911	0.000253505360887041
ENSG00000151576	ENST00000485050	QTRTD1	Q9H974-4	427	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	3.88917798594848e-05	9.08452693208431e-06	0.0100259983092658
ENSG00000151611	ENST00000281317	MMAA	Q8IVH4	418	FALSE	NA	2696	135	0.322966507177034	874	49	0.117224880382775	0.893159934596984	0.000162694385167464	0.000193143019138756	0.00201519588376851
ENSG00000151615	ENST00000281321	POU4F2	Q12837	409	FALSE	NA	2716	166	0.405867970660147	873	104	0.254278728606357	0.513049450549451	0.00024583766992665	0.000250602863080685	0.00239849653045125
ENSG00000151617	ENST00000324300	EDNRA	P25101	427	FALSE	NA	2882	74	0.173302107728337	812	56	0.131147540983607	0.372310895211659	8.00455737704918e-06	0.00134924533489461	1.38937193459253e-05
ENSG00000151655	ENST00000358415	ITIH2	P19823	946	FALSE	NA	6270	381	0.402748414376321	1892	160	0.169133192389006	0.718552631578947	0.0013223906205074	0.000263215942917548	0.00531075703357369
ENSG00000151657	ENST00000379562	KIN	O60870	393	FALSE	NA	2590	114	0.290076335877863	746	56	0.142493638676845	0.586348593491451	8.06954452926209e-06	5.02781195928753e-05	0.000408392206245661
ENSG00000151665	ENST00000281382	PIGF	Q07326	219	FALSE	NA	1416	83	0.378995433789954	450	33	0.150684931506849	0.799306625577812	NA	NA	NA
ENSG00000151689	ENST00000392329	INPP1	P49441	399	FALSE	NA	2616	114	0.285714285714286	815	55	0.137844611528822	0.645746455379483	9.13782781954887e-05	0.00525501665162907	4.35808782871229e-05
ENSG00000151690	ENST00000392328	MFSD6	Q6ZSS7	791	FALSE	NA	5198	225	0.284450063211125	1639	120	0.151706700379267	0.591212966525587	0.000661776960809102	2.82301820480405e-05	0.0296361293208926
ENSG00000151692	ENST00000320892	RNF144A	P50876	292	FALSE	NA	1932	86	0.294520547945205	573	61	0.208904109589041	0.418134609510233	0.00283179003767123	0.00460800253082192	0.00210458024340221
ENSG00000151693	ENST00000281419	ASAP2	O43150	1006	FALSE	NA	6654	321	0.319085487077535	2039	188	0.186878727634195	0.523216718147459	0.00036552884194831	0.00123481109642147	0.0002942545224161
ENSG00000151694	ENST00000310823	ADAM17	P78536	824	FALSE	NA	5530	223	0.270631067961165	1540	119	0.144417475728155	0.521859376662057	6.30764502427185e-05	0.000649519055825243	0.000117855033526503
ENSG00000151702	ENST00000527786	FLI1	Q01543	452	FALSE	NA	3014	124	0.274336283185841	879	97	0.214601769911504	0.372816888882808	1.07987079646018e-05	0.000622989409292035	3.8348881165556e-05
ENSG00000151704	ENST00000392664	KCNJ1	P48048	391	FALSE	NA	2619	160	0.40920716112532	770	60	0.153452685421995	0.784014254804633	7.77725447570333e-05	4.58821841432225e-05	0.0043351633711157
ENSG00000151715	ENST00000281441	TMEM45B	Q96B21	275	FALSE	NA	1824	117	0.425454545454545	550	57	0.207272727272727	0.618940443213296	0.000762080807272727	0.000415123170909091	0.00667561612971025
ENSG00000151726	ENST00000515030	ACSL1	P33121	698	FALSE	NA	4574	223	0.319484240687679	1433	135	0.193409742120344	0.517512834215939	2.89632435530086e-05	0.00183588889398281	2.26019223749248e-05
ENSG00000151743	ENST00000281471	AMN1	Q8IY45	258	FALSE	NA	1673	52	0.201550387596899	534	28	0.108527131782946	0.592776022542908	4.31524418604651e-06	1.67813875968992e-05	0.000996684723627115
ENSG00000151746	ENST00000281474	BICD1	Q96G01	975	FALSE	NA	6424	252	0.258461538461538	1929	150	0.153846153846154	0.504470734744707	6.41188e-06	0.000394107158974359	1.66865458536749e-05
ENSG00000151748	ENST00000324679	SAV1	Q9H4B6	383	FALSE	NA	2494	139	0.362924281984334	762	55	0.143603133159269	0.772165925493913	1.82610208877285e-05	0.000109941597911227	0.000433674847536628
ENSG00000151779	ENST00000281513	NBAS	A2RRP1	2371	FALSE	NA	15537	967	0.40784479122733	4759	413	0.174188106284268	0.717174701770249	NA	NA	NA
ENSG00000151789	ENST00000281523	ZNF385D	Q9H6B1	395	FALSE	NA	2576	142	0.359493670886076	862	79	0.2	0.60148203475116	4.75242962025316e-05	0.00486799307088608	2.47154571049051e-05
ENSG00000151790	ENST00000536354	TDO2	P48775	406	FALSE	NA	2690	156	0.38423645320197	761	52	0.12807881773399	0.848698884758364	9.23905024630542e-05	1.21926699507389e-05	0.018663903383575
ENSG00000151806	ENST00000281543	GUF1	Q8N442	669	TRUE	1	4388	245	0.366218236173393	1372	80	0.119581464872945	0.957554694621696	0.000864105218236173	4.2686711509716e-06	0.302585289855128
ENSG00000151812	ENST00000339762	SLC35F4	A4IF30	521	FALSE	NA	3405	164	0.314779270633397	1094	72	0.138195777351248	0.731832272801436	NA	NA	NA
ENSG00000151876	ENST00000281623	FBXO4	Q9UKT5	387	FALSE	NA	2551	104	0.268733850129199	764	48	0.124031007751938	0.648895857833529	2.35112067183463e-05	1.0813819121447e-05	0.00561804034801538
ENSG00000151882	ENST00000361115	CCL28	Q9NRJ3	127	FALSE	NA	851	47	0.37007874015748	244	18	0.141732283464567	0.748661705183444	2.24355275590551e-05	3.04804724409449e-06	0.0579576637657649
ENSG00000151892	ENST00000355422	GFRA1	P56159	465	FALSE	NA	3072	152	0.326881720430108	940	94	0.202150537634409	0.494791666666667	0.000311798049462366	0.00121908611827957	0.000550029591551989
ENSG00000151893	ENST00000369151	CACUL1	Q86Y37	369	FALSE	NA	2447	113	0.306233062330623	723	60	0.16260162601626	0.556456885982836	6.10024119241192e-06	0.000106686447154472	0.000154957067092968
ENSG00000151917	ENST00000370746	BEND6	Q5SZJ8	279	FALSE	NA	1863	80	0.28673835125448	521	34	0.121863799283154	0.658015218970036	1.56915806451613e-05	7.44545519713262e-06	0.00755390006997668
ENSG00000151923	ENST00000369093	TIAL1	Q01085-2	392	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.23976785714286e-06	0.00012302137755102	2.57083213333765e-05
ENSG00000151929	ENST00000369085	BAG3	O95817	575	FALSE	NA	3720	279	0.485217391304348	1277	107	0.186086956521739	0.895093457943925	0.000580171857391304	0.00150333248347826	0.000671171910194518
ENSG00000151962	ENST00000281722	RBM46	Q8TBY0	533	FALSE	NA	3533	120	0.225140712945591	1038	63	0.118198874296435	0.559621527637378	NA	NA	NA
ENSG00000152034	ENST00000281806	MCHR2	Q969V1	340	FALSE	NA	2249	123	0.361764705882353	680	50	0.147058823529412	0.743797243219209	4.91862941176471e-05	0.000208858355882353	0.000692649189557655
ENSG00000152049	ENST00000281830	KCNE4	Q8WWG9	221	FALSE	NA	1455	60	0.271493212669683	464	40	0.180995475113122	0.478350515463917	0.00319080731221719	0.00772875263348416	0.00186809473939919
